Y_column;Model;Hyperparameters;Accuracy_kfold;Precision_kfold;Recall_kfold;F1_kfold;ROC_AUC_kfold;Confusion Matrix (k-fold);Accuracy_ext;Precision_ext;Recall_ext;F1_ext;ROC_AUC_ext;Confusion Matrix (External);NOT in AD train;NOT in AD test
263;RF;{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 40};0.6944444444444444;0.7692307692307693;0.5555555555555556;0.6451612903225806;0.6944444444444444;"[[15  3]
 [ 8 10]]";0.8333333333333334;0.75;1.0;0.8571428571428571;0.888888888888889;"[[2 1]
 [0 3]]";[];[]
264;RF;{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 40};0.65;0.625;0.75;0.6818181818181818;0.6500000000000001;"[[11  9]
 [ 5 15]]";0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.4444444444444445;"[[2 1]
 [1 2]]";[];[]
265;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50};0.8809523809523809;1.0;0.7619047619047619;0.8648648648648648;0.8809523809523809;"[[21  0]
 [ 5 16]]";0.3333333333333333;1.0;0.3333333333333333;0.5;;"[[0 0]
 [4 2]]";[];[]
266;RF;{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150};0.9117647058823529;0.85;1.0;0.9189189189189189;0.9117647058823529;"[[14  3]
 [ 0 17]]";0.8333333333333334;1.0;0.6666666666666666;0.8;0.6666666666666666;"[[3 0]
 [1 2]]";[];[]
267;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7222222222222222;0.7857142857142857;0.6111111111111112;0.6875000000000001;0.7222222222222223;"[[15  3]
 [ 7 11]]";0.8333333333333334;0.75;1.0;0.8571428571428571;0.888888888888889;"[[2 1]
 [0 3]]";[];[]
268;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7222222222222222;0.7;0.7777777777777778;0.7368421052631577;0.7222222222222223;"[[12  6]
 [ 4 14]]";0.6666666666666666;0.6666666666666666;1.0;0.8;0.6875;"[[0 2]
 [0 4]]";[];[]
269;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.6944444444444444;0.7333333333333333;0.6111111111111112;0.6666666666666666;0.6944444444444444;"[[14  4]
 [ 7 11]]";0.0;0.0;0.0;0.0;0.0;"[[0 2]
 [4 0]]";[];[]
270;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50};0.875;1.0;0.75;0.8571428571428571;0.875;"[[20  0]
 [ 5 15]]";0.5;0.75;0.6;0.6666666666666665;0.0;"[[0 1]
 [2 3]]";[];[]
271;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.5;0.5;0.4;0.4444444444444445;0.5;"[[9 6]
 [9 6]]";0.6666666666666666;0.0;0.0;0.0;0.5;"[[4 1]
 [1 0]]";[];[]
272;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.7666666666666667;0.8333333333333334;0.6666666666666666;0.7407407407407408;0.7666666666666666;"[[13  2]
 [ 5 10]]";0.8333333333333334;0.8333333333333334;1.0;0.9090909090909091;0.1;"[[0 1]
 [0 5]]";[];[]
273;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.5526315789473685;0.5555555555555556;0.5263157894736842;0.5405405405405405;0.5526315789473684;"[[11  8]
 [ 9 10]]";0.6666666666666666;0.8;0.8;0.8000000000000002;0.8;"[[0 1]
 [1 4]]";[];[]
274;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.5357142857142857;0.5333333333333333;0.5714285714285714;0.5517241379310344;0.5357142857142857;"[[7 7]
 [6 8]]";0.6666666666666666;0.8;0.8;0.8000000000000002;0.30000000000000004;"[[0 1]
 [1 4]]";[];[]
275;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9090909090909091;0.95;0.8636363636363636;0.9047619047619048;0.9090909090909092;"[[21  1]
 [ 3 19]]";0.6666666666666666;0.6666666666666666;1.0;0.8;0.625;"[[0 2]
 [0 4]]";[];[]
276;RF;{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100};0.5882352941176471;0.6153846153846154;0.47058823529411764;0.5333333333333333;0.588235294117647;"[[12  5]
 [ 9  8]]";0.6666666666666666;0.75;0.75;0.75;0.6875;"[[1 1]
 [1 3]]";[];[]
277;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7692307692307693;0.7333333333333333;0.8461538461538461;0.7857142857142856;0.7692307692307693;"[[ 9  4]
 [ 2 11]]";0.5;1.0;0.5;0.6666666666666666;;"[[0 0]
 [3 3]]";[];[]
278;RF;{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 40};0.7222222222222222;0.75;0.6666666666666666;0.7058823529411765;0.7222222222222222;"[[14  4]
 [ 6 12]]";0.5;0.25;1.0;0.4;0.8;"[[2 3]
 [0 1]]";[];[]
279;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.9545454545454546;0.9545454545454546;0.9545454545454546;0.9545454545454546;"[[21  1]
 [ 1 21]]";0.8333333333333334;0.8333333333333334;1.0;0.9090909090909091;0.4;"[[0 1]
 [0 5]]";[];[]
280;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150};0.6923076923076923;0.6470588235294118;0.8461538461538461;0.7333333333333334;0.6923076923076923;"[[ 7  6]
 [ 2 11]]";1.0;1.0;1.0;1.0;;[[6]];[];[]
281;RF;{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50};0.59375;0.5882352941176471;0.625;0.6060606060606061;0.59375;"[[ 9  7]
 [ 6 10]]";0.8333333333333334;0.75;1.0;0.8571428571428571;0.6666666666666667;"[[2 1]
 [0 3]]";[];[]
282;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7941176470588235;0.8125;0.7647058823529411;0.787878787878788;0.7941176470588235;"[[14  3]
 [ 4 13]]";0.3333333333333333;1.0;0.3333333333333333;0.5;;"[[0 0]
 [4 2]]";[];[]
283;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.7142857142857143;0.6875;0.7857142857142857;0.7333333333333334;0.7142857142857142;"[[ 9  5]
 [ 3 11]]";0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.888888888888889;"[[2 1]
 [1 2]]";[];[]
284;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.8055555555555556;0.8235294117647058;0.7777777777777778;0.7999999999999999;0.8055555555555555;"[[15  3]
 [ 4 14]]";0.3333333333333333;1.0;0.3333333333333333;0.5;;"[[0 0]
 [4 2]]";[];[]
285;RF;{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100};0.6842105263157895;0.6666666666666666;0.7368421052631579;0.7;0.6842105263157894;"[[12  7]
 [ 5 14]]";1.0;1.0;1.0;1.0;;[[6]];[];[]
286;RF;{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100};0.3888888888888889;0.4;0.4444444444444444;0.4210526315789474;0.3888888888888889;"[[ 6 12]
 [10  8]]";0.6666666666666666;0.75;0.75;0.75;0.6875;"[[1 1]
 [1 3]]";[];[]
287;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7105263157894737;0.75;0.631578947368421;0.6857142857142857;0.7105263157894737;"[[15  4]
 [ 7 12]]";0.6666666666666666;1.0;0.6;0.7499999999999999;0.8;"[[1 0]
 [2 3]]";[];[]
288;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7857142857142857;0.875;0.6666666666666666;0.7567567567567567;0.7857142857142857;"[[19  2]
 [ 7 14]]";0.8333333333333334;1.0;0.8;0.888888888888889;0.9;"[[1 0]
 [1 4]]";[];[]
289;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.8421052631578947;0.8823529411764706;0.7894736842105263;0.8333333333333333;0.8421052631578948;"[[17  2]
 [ 4 15]]";0.5;0.5;1.0;0.6666666666666666;0.6666666666666667;"[[0 3]
 [0 3]]";[];[]
290;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 40};0.725;0.7368421052631579;0.7;0.717948717948718;0.725;"[[15  5]
 [ 6 14]]";0.5;1.0;0.5;0.6666666666666666;;"[[0 0]
 [3 3]]";[];[]
291;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150};0.8333333333333334;0.8125;0.8666666666666667;0.8387096774193549;0.8333333333333334;"[[12  3]
 [ 2 13]]";0.3333333333333333;0.0;0.0;0.0;0.4;"[[2 3]
 [1 0]]";[];[]
292;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.7222222222222222;0.7;0.7777777777777778;0.7368421052631577;0.7222222222222223;"[[12  6]
 [ 4 14]]";0.6666666666666666;0.8;0.8;0.8000000000000002;0.2;"[[0 1]
 [1 4]]";[];[]
293;RF;{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100};0.75;0.8125;0.65;0.7222222222222223;0.7499999999999999;"[[17  3]
 [ 7 13]]";0.6666666666666666;0.6666666666666666;1.0;0.8;1.0;"[[0 2]
 [0 4]]";[];[]
294;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100};0.7058823529411765;0.7058823529411765;0.7058823529411765;0.7058823529411765;0.7058823529411765;"[[12  5]
 [ 5 12]]";0.6666666666666666;0.3333333333333333;1.0;0.5;0.6;"[[3 2]
 [0 1]]";[];[]
295;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.75;0.7647058823529411;0.7222222222222222;0.7428571428571428;0.7500000000000001;"[[14  4]
 [ 5 13]]";0.8333333333333334;0.8;1.0;0.888888888888889;0.5625;"[[1 1]
 [0 4]]";[];[]
296;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.7666666666666667;0.75;0.8;0.7741935483870969;0.7666666666666667;"[[11  4]
 [ 3 12]]";0.6666666666666666;0.75;0.75;0.75;0.625;"[[1 1]
 [1 3]]";[];[]
297;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.6666666666666666;0.7142857142857143;0.5555555555555556;0.6250000000000001;0.6666666666666667;"[[14  4]
 [ 8 10]]";0.6666666666666666;0.0;0.0;0.0;;"[[4 2]
 [0 0]]";[];[]
298;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.7941176470588235;0.8571428571428571;0.7058823529411765;0.7741935483870968;0.7941176470588236;"[[15  2]
 [ 5 12]]";0.6666666666666666;0.75;0.75;0.75;0.5;"[[1 1]
 [1 3]]";[];[]
299;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 40};0.85;0.8888888888888888;0.8;0.8421052631578948;0.8500000000000001;"[[18  2]
 [ 4 16]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
300;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100};0.6111111111111112;0.625;0.5555555555555556;0.5882352941176471;0.6111111111111112;"[[12  6]
 [ 8 10]]";0.8333333333333334;1.0;0.8;0.888888888888889;1.0;"[[1 0]
 [1 4]]";[];[]
301;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50};0.6428571428571429;0.625;0.7142857142857143;0.6666666666666666;0.6428571428571428;"[[ 8  6]
 [ 4 10]]";0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6111111111111112;"[[2 1]
 [1 2]]";[];[]
302;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.6111111111111112;0.625;0.5555555555555556;0.5882352941176471;0.6111111111111112;"[[12  6]
 [ 8 10]]";0.5;1.0;0.5;0.6666666666666666;;"[[0 0]
 [3 3]]";[];[]
303;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.8235294117647058;0.8235294117647058;0.8235294117647058;0.8235294117647058;0.8235294117647058;"[[14  3]
 [ 3 14]]";0.8333333333333334;0.5;1.0;0.6666666666666666;0.9;"[[4 1]
 [0 1]]";[];[]
304;RF;{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50};0.5294117647058824;0.5333333333333333;0.47058823529411764;0.5;0.5294117647058824;"[[10  7]
 [ 9  8]]";1.0;1.0;1.0;1.0;;[[6]];[];[]
305;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.8095238095238095;1.0;0.6190476190476191;0.7647058823529412;0.8095238095238095;"[[21  0]
 [ 8 13]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
306;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 40};0.7058823529411765;0.7058823529411765;0.7058823529411765;0.7058823529411765;0.7058823529411765;"[[12  5]
 [ 5 12]]";0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.5;"[[2 1]
 [1 2]]";[];[]
307;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100};0.775;0.8666666666666667;0.65;0.7428571428571429;0.7749999999999999;"[[18  2]
 [ 7 13]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
308;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 40};0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666667;"[[10  5]
 [ 5 10]]";0.8333333333333334;0.5;1.0;0.6666666666666666;0.9;"[[4 1]
 [0 1]]";[];[]
309;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7333333333333333;0.6842105263157895;0.8666666666666667;0.7647058823529413;0.7333333333333333;"[[ 9  6]
 [ 2 13]]";0.6666666666666666;0.5;0.5;0.5;0.75;"[[3 1]
 [1 1]]";[];[]
310;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50};0.9117647058823529;0.9375;0.8823529411764706;0.9090909090909091;0.9117647058823529;"[[16  1]
 [ 2 15]]";0.8333333333333334;0.5;1.0;0.6666666666666666;0.8;"[[4 1]
 [0 1]]";[];[]
311;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.4666666666666667;0.45454545454545453;0.3333333333333333;0.3846153846153846;0.4666666666666666;"[[ 9  6]
 [10  5]]";0.8333333333333334;1.0;0.75;0.8571428571428571;1.0;"[[2 0]
 [1 3]]";[];[]
